6.534242071211338043e-03,5.313434079289436340e-02,1.411614753305912018e-02,7.232828438282012939e-02,7.551666349172592163e-02,3.613090515136718750e-02,-4.056929610669612885e-04,7.143190503120422363e-02,8.766749501228332520e-02,6.326698511838912964e-02,7.070212811231613159e-02,6.741802394390106201e-02,1.038631126284599304e-01,7.858007401227951050e-02,8.393283188343048096e-02,8.238577842712402344e-02,4.509564116597175598e-02,2.327890880405902863e-02,7.387244701385498047e-02,-1.867523230612277985e-02,1.119769364595413208e-01,1.195883676409721375e-01,5.963401868939399719e-02,4.260464385151863098e-02,9.039689600467681885e-02,1.125442460179328918e-01,3.022473305463790894e-02,1.853099465370178223e-02,5.670189857482910156e-02,3.918596729636192322e-02,3.918596729636192322e-02,2.343075163662433624e-02
-3.618047921918332577e-04,-2.661094442009925842e-02,1.159178279340267181e-02,5.632263608276844025e-03,-2.705177478492259979e-02,2.867178409360349178e-04,-6.052563712000846863e-02,-1.779318787157535553e-02,-6.982091814279556274e-03,-3.807421308010816574e-03,-2.121097408235073090e-02,3.971154242753982544e-02,-3.678015992045402527e-02,-1.045918790623545647e-03,9.699438698589801788e-03,-7.431836798787117004e-03,3.357372060418128967e-02,4.687466099858283997e-02,7.630631793290376663e-03,-3.657882660627365112e-02,-4.180639982223510742e-02,7.530149072408676147e-03,-4.576323088258504868e-03,8.603490889072418213e-03,-4.718400537967681885e-02,-3.482452780008316040e-02,-7.817269861698150635e-02,-2.602683007717132568e-02,-1.649571582674980164e-02,3.735397243872284889e-03,3.735397243872284889e-03,-2.799380011856555939e-02
-7.429128140211105347e-02,-1.131481230258941650e-01,-9.410376101732254028e-02,-9.021364152431488037e-02,-1.229594945907592773e-01,-9.712509065866470337e-02,-3.845139592885971069e-02,-9.275535121560096741e-03,3.640604671090841293e-03,-9.774310141801834106e-02,-4.623178020119667053e-02,-5.774430558085441589e-02,-1.889747381210327148e-02,-6.496337056159973145e-02,-5.353962257504463196e-02,-4.801300540566444397e-02,-1.034996360540390015e-01,-9.157977253198623657e-02,-1.551185548305511475e-02,1.408632937818765640e-02,-3.513107821345329285e-02,-5.768855568021535873e-03,-7.858923077583312988e-02,-7.662858068943023682e-02,-4.942847415804862976e-02,-5.553386360406875610e-02,1.137042138725519180e-02,-7.773868739604949951e-02,-8.659718185663223267e-02,-1.026670634746551514e-01,-1.026670634746551514e-01,-7.258360832929611206e-02
6.823338568210601807e-02,7.426601648330688477e-02,5.448412895202636719e-02,7.332666963338851929e-02,2.498549595475196838e-02,2.784036472439765930e-02,1.377540081739425659e-01,1.101958006620407104e-01,1.346554607152938843e-01,8.808643370866775513e-02,1.079085692763328552e-01,3.583507984876632690e-02,6.849603354930877686e-02,5.102396756410598755e-02,5.770511925220489502e-02,6.266515702009201050e-02,2.643538825213909149e-02,3.862137347459793091e-02,9.778679907321929932e-02,7.176779210567474365e-02,9.734104573726654053e-02,5.025896057486534119e-02,5.157016962766647339e-02,6.040018796920776367e-02,5.576280876994132996e-02,6.624773889780044556e-02,8.022031188011169434e-02,5.675769969820976257e-02,6.255669891834259033e-02,5.050376802682876587e-02,5.050376802682876587e-02,5.718645453453063965e-02
6.178909912705421448e-02,5.791251733899116516e-02,1.095516830682754517e-01,5.838871374726295471e-02,2.424927614629268646e-02,1.046773493289947510e-01,1.078066006302833557e-01,1.485471874475479126e-01,1.322911083698272705e-01,3.552784398198127747e-02,9.781919419765472412e-02,1.251968294382095337e-01,1.511117219924926758e-01,4.631089046597480774e-02,9.467767924070358276e-02,9.944039583206176758e-02,3.642423078417778015e-02,5.883924663066864014e-02,1.191129386425018311e-01,1.152610629796981812e-01,8.243457227945327759e-02,8.447266370058059692e-02,7.610656321048736572e-02,7.709981501102447510e-02,1.219824627041816711e-01,1.034892499446868896e-01,1.507000327110290527e-01,8.264341950416564941e-02,9.846915304660797119e-02,7.770832628011703491e-02,7.770832628011703491e-02,1.207345426082611084e-01
-4.406718909740447998e-02,-6.806479394435882568e-02,1.253595761954784393e-02,-4.550373926758766174e-02,-9.216505289077758789e-02,-2.677326090633869171e-02,-4.447046667337417603e-02,-8.906283974647521973e-02,-8.419479429721832275e-02,-5.075911805033683777e-02,-4.555138573050498962e-02,-9.509742259979248047e-02,-7.692982256412506104e-02,-1.696383405942469835e-04,-8.198347687721252441e-02,-4.996592923998832703e-02,-5.719029903411865234e-02,-2.782835625112056732e-02,-4.159826785326004028e-02,-4.280884191393852234e-02,-6.124377623200416565e-02,-7.867825776338577271e-02,-7.643270492553710938e-02,-5.742109939455986023e-02,-1.081477403640747070e-01,-7.901547104120254517e-02,-5.497394595295190811e-03,-4.031734541058540344e-02,-2.043125219643115997e-02,-4.138332605361938477e-02,-4.138332605361938477e-02,-1.622876711189746857e-02
2.952922694385051727e-02,3.785167261958122253e-02,9.299030154943466187e-02,2.628305181860923767e-02,5.514168180525302887e-03,3.693715855479240417e-02,6.859049946069717407e-02,4.679596424102783203e-02,7.160231471061706543e-02,3.178359195590019226e-02,8.549537509679794312e-02,6.987227499485015869e-02,7.905850559473037720e-02,6.141464784741401672e-02,4.725106805562973022e-02,1.068683937191963196e-01,8.727204054594039917e-02,6.055617332458496094e-02,6.560260802507400513e-02,5.103891342878341675e-02,4.331844300031661987e-02,7.045912742614746094e-02,6.427619606256484985e-02,4.788265377283096313e-02,3.801383450627326965e-02,6.077546998858451843e-02,7.713439315557479858e-02,5.541073903441429138e-02,5.413918197154998779e-02,5.290303379297256470e-02,5.290303379297256470e-02,7.637841999530792236e-02
8.929363451898097992e-03,6.211250275373458862e-02,5.451368540525436401e-02,3.979489579796791077e-02,1.157105341553688049e-01,1.343349553644657135e-02,2.066874690353870392e-02,4.888221248984336853e-02,5.724493414163589478e-02,7.912664860486984253e-02,4.167327657341957092e-02,8.260590583086013794e-02,7.930923998355865479e-02,8.510456234216690063e-02,4.953846335411071777e-02,1.657233536243438721e-01,1.794954687356948853e-01,1.139689385890960693e-01,9.269419312477111816e-02,3.577031567692756653e-02,1.016511544585227966e-01,9.312642365694046021e-02,7.622040063142776489e-02,2.893615700304508209e-02,7.164065539836883545e-02,1.061937734484672546e-01,2.533183619379997253e-02,7.758492231369018555e-02,4.253070801496505737e-03,6.133061274886131287e-02,6.133061274886131287e-02,7.485069334506988525e-02
-1.124584078788757324e-01,-3.836975246667861938e-02,-7.107045501470565796e-02,-1.034961491823196411e-01,-7.187876850366592407e-02,-9.621957689523696899e-02,-5.600843951106071472e-02,-9.142696112394332886e-02,-8.878815919160842896e-02,-8.328270167112350464e-02,-1.092261448502540588e-01,-5.637835711240768433e-02,-6.868223100900650024e-02,-8.422870934009552002e-02,-6.572245061397552490e-02,-5.534486472606658936e-02,-1.177948564291000366e-01,-5.661353841423988342e-02,-9.058412164449691772e-02,1.346170436590909958e-02,-4.805171862244606018e-02,-6.321328878402709961e-02,-9.877777844667434692e-02,-1.066685616970062256e-01,-1.226037070155143738e-01,-1.025680974125862122e-01,-1.242519635707139969e-02,-5.325493961572647095e-02,-9.396582096815109253e-02,-1.170991361141204834e-01,-1.170991361141204834e-01,-1.100813671946525574e-01
-3.819819539785385132e-03,-7.639439404010772705e-02,1.631334051489830017e-02,-3.379409387707710266e-02,-1.088620200753211975e-01,-2.549529261887073517e-02,-3.954165428876876831e-02,-7.241288572549819946e-02,-4.993718862533569336e-02,-3.890216350555419922e-02,-7.565234601497650146e-02,-3.733718022704124451e-02,-5.775557830929756165e-02,-3.951857239007949829e-02,-4.806701093912124634e-02,-6.464146077632904053e-02,-7.129760086536407471e-02,-1.826059445738792419e-02,-7.864145189523696899e-02,5.652577057480812073e-02,-3.443857282400131226e-02,-1.697632251307368279e-04,-1.029520630836486816e-01,-8.510645478963851929e-02,-9.453402459621429443e-02,-9.574180096387863159e-02,1.230174768716096878e-02,-2.322680689394474030e-02,-4.639190435409545898e-02,-5.622513592243194580e-03,-5.622513592243194580e-03,1.606754586100578308e-02
-2.803947590291500092e-02,-2.774547412991523743e-02,-8.036987483501434326e-02,-3.970669955015182495e-02,-1.061035506427288055e-02,-1.854931563138961792e-02,-3.721969947218894958e-02,7.192651927471160889e-02,9.372866153717041016e-02,-3.291094908490777016e-03,8.493822813034057617e-02,7.623819261789321899e-02,6.106354296207427979e-02,6.454881280660629272e-02,1.111660301685333252e-01,1.171426475048065186e-01,8.297835290431976318e-02,1.996160112321376801e-02,9.503101557493209839e-02,-1.879375986754894257e-02,1.075346618890762329e-01,1.278020143508911133e-01,1.102523282170295715e-01,9.522832930088043213e-02,8.977079391479492188e-02,1.276489347219467163e-01,1.505376887507736683e-03,1.253648102283477783e-02,-1.077090855687856674e-02,-3.138713911175727844e-02,-3.138713911175727844e-02,-5.208252742886543274e-02
-2.671197755262255669e-03,-3.589244093745946884e-03,4.097218811511993408e-02,1.685616746544837952e-02,9.358239360153675079e-03,7.242204248905181885e-02,3.947705775499343872e-02,3.350522741675376892e-02,4.316320642828941345e-02,3.831513226032257080e-02,6.564036756753921509e-02,5.297567695379257202e-02,6.062781810760498047e-02,-5.045849084854125977e-02,4.359411820769309998e-02,7.019267231225967407e-02,2.670770324766635895e-02,-7.322885096073150635e-02,5.871964618563652039e-02,-9.098759293556213379e-02,5.857493262737989426e-03,1.365163270384073257e-02,7.173122465610504150e-02,8.955080807209014893e-02,6.495219469070434570e-02,8.711173385381698608e-02,-6.843359768390655518e-02,-1.715450361371040344e-02,8.082968741655349731e-02,3.762549534440040588e-02,3.762549534440040588e-02,1.731900312006473541e-02
3.022014279849827290e-04,-9.098800830543041229e-03,3.941715881228446960e-02,-1.312006544321775436e-02,-3.619799017906188965e-02,1.616038964129984379e-03,-4.539019428193569183e-03,4.128379002213478088e-02,4.114361479878425598e-02,-1.760573871433734894e-02,5.077532306313514709e-02,5.973286181688308716e-02,7.665506005287170410e-02,-9.338644333183765411e-03,7.052870839834213257e-02,4.956227913498878479e-02,1.498619094491004944e-02,-1.815067045390605927e-02,3.437784686684608459e-02,-2.965633384883403778e-02,6.299205706454813480e-04,3.600634261965751648e-02,2.412331476807594299e-02,5.046096444129943848e-02,3.459441289305686951e-02,4.414654150605201721e-02,-5.451598670333623886e-03,-2.137595228850841522e-02,9.678133763372898102e-03,-2.312128897756338120e-03,-2.312128897756338120e-03,3.829079866409301758e-02
1.205537393689155579e-01,9.292691946029663086e-02,1.649590432643890381e-01,1.069659516215324402e-01,8.293647319078445435e-02,9.761600196361541748e-02,5.207826569676399231e-02,1.830297857522964478e-01,1.902416497468948364e-01,1.234656795859336853e-01,1.381518095731735229e-01,1.857868731021881104e-01,2.062388062477111816e-01,1.105904951691627502e-01,1.405997723340988159e-01,1.947825551033020020e-01,1.579877734184265137e-01,1.770218461751937866e-01,1.923170089721679688e-01,5.099513009190559387e-02,1.594586223363876343e-01,1.977733522653579712e-01,1.520373821258544922e-01,1.626691967248916626e-01,1.450076699256896973e-01,1.481411755084991455e-01,3.995835781097412109e-02,1.302734166383743286e-01,8.270644396543502808e-02,1.422737985849380493e-01,1.422737985849380493e-01,1.501094400882720947e-01
1.265109628438949585e-01,1.604002714157104492e-01,1.131457909941673279e-01,1.301677972078323364e-01,1.273864805698394775e-01,1.553349941968917847e-01,8.941863477230072021e-02,1.587902158498764038e-01,1.500153392553329468e-01,1.274347901344299316e-01,1.769763678312301636e-01,1.801543235778808594e-01,1.111410036683082581e-01,1.485764831304550171e-01,1.543713808059692383e-01,1.206397116184234619e-01,1.522140055894851685e-01,1.644800305366516113e-01,1.659473776817321777e-01,3.079886361956596375e-02,1.751722395420074463e-01,1.667060256004333496e-01,1.711301356554031372e-01,1.660356074571609497e-01,1.514936536550521851e-01,1.455762833356857300e-01,5.259914696216583252e-02,1.507166922092437744e-01,1.470340937376022339e-01,1.246474757790565491e-01,1.246474757790565491e-01,1.087757349014282227e-01
-1.428221464157104492e-01,-1.595631390810012817e-01,-1.471446901559829712e-01,-1.378681808710098267e-01,-1.635961532592773438e-01,-1.783826947212219238e-01,-1.369533538818359375e-01,-1.990612894296646118e-01,-1.947530657052993774e-01,-1.459034532308578491e-01,-2.134740054607391357e-01,-2.138828486204147339e-01,-1.787631511688232422e-01,-1.290132850408554077e-01,-2.225161939859390259e-01,-1.912067681550979614e-01,-2.131277918815612793e-01,-1.521586179733276367e-01,-1.961221247911453247e-01,-9.254353493452072144e-02,-1.902256757020950317e-01,-2.219575792551040649e-01,-2.344599366188049316e-01,-2.327980846166610718e-01,-2.345970422029495239e-01,-2.076543867588043213e-01,-6.346027553081512451e-02,-1.645846366882324219e-01,-1.713477969169616699e-01,-1.843559294939041138e-01,-1.843559294939041138e-01,-1.831755936145782471e-01
-4.950540140271186829e-02,-1.435679290443658829e-02,-7.819316349923610687e-03,-1.951645687222480774e-02,-2.450255304574966431e-02,-1.640127040445804596e-02,-2.893686294555664062e-02,-3.110655024647712708e-02,-2.376110292971134186e-02,-3.021675348281860352e-02,-2.574172243475914001e-02,4.058431368321180344e-03,5.368565395474433899e-02,-9.420625865459442139e-02,-1.076141744852066040e-02,3.530996851623058319e-03,-5.515823140740394592e-02,-1.037653610110282898e-01,-1.172544527798891068e-02,-2.134196609258651733e-01,-4.267106577754020691e-02,-1.439063902944326401e-02,-3.363069891929626465e-02,-2.581029199063777924e-02,-3.089512139558792114e-02,-3.652837825939059258e-03,-1.885593235492706299e-01,-8.350256085395812988e-02,-6.176997558213770390e-04,-7.187408208847045898e-02,-7.187408208847045898e-02,-6.576532870531082153e-02
1.368561983108520508e-01,1.295426040887832642e-01,1.402399539947509766e-01,1.470470130443572998e-01,1.144170388579368591e-01,1.601940244436264038e-01,1.808826029300689697e-01,6.678017228841781616e-02,7.779207080602645874e-02,1.423238813877105713e-01,1.035741344094276428e-01,4.442540928721427917e-02,7.818159647285938263e-03,1.718286611139774323e-02,1.806263998150825500e-02,-7.224616594612598419e-03,6.755518168210983276e-02,2.242620475590229034e-02,7.497862726449966431e-02,5.769379436969757080e-03,8.959434926509857178e-02,4.784216359257698059e-02,8.320987224578857422e-02,8.646619319915771484e-02,8.344437181949615479e-02,5.618632584810256958e-02,-4.558141343295574188e-03,9.543175250291824341e-02,1.601908504962921143e-01,1.593114286661148071e-01,1.593114286661148071e-01,1.396038979291915894e-01
-2.053507417440414429e-02,-2.220750600099563599e-02,-8.627560921013355255e-03,-2.114897407591342926e-02,-1.217131316661834717e-02,1.119552552700042725e-02,4.060235992074012756e-02,-5.548709630966186523e-02,-4.697480797767639160e-02,-2.434128522872924805e-02,-2.160597406327724457e-02,-6.239621341228485107e-02,-2.426347695291042328e-02,-1.737851835787296295e-02,-6.092437729239463806e-02,-5.469049513339996338e-02,-4.676171019673347473e-02,-5.631145462393760681e-02,-4.526596143841743469e-02,3.079282306134700775e-02,2.997831208631396294e-03,-2.590840868651866913e-02,-2.195367030799388885e-02,-1.436075102537870407e-02,-1.063776202499866486e-03,-4.287062212824821472e-03,7.026314735412597656e-02,1.381515059620141983e-02,7.809932343661785126e-03,-1.064044237136840820e-02,-1.064044237136840820e-02,-1.494632475078105927e-02
4.098539240658283234e-03,7.255823817104101181e-03,-2.884829789400100708e-02,1.783008500933647156e-02,2.029989473521709442e-02,3.355569019913673401e-02,6.848590448498725891e-03,-1.056544855237007141e-02,1.375124603509902954e-02,4.414784163236618042e-02,3.680952638387680054e-02,1.009280793368816376e-02,-4.086820036172866821e-02,1.446016784757375717e-02,1.376475300639867783e-02,1.910089515149593353e-02,3.851949796080589294e-02,2.087336033582687378e-02,3.622568398714065552e-02,3.230905160307884216e-02,3.765505924820899963e-02,5.678239092230796814e-02,3.827208280563354492e-02,4.106875136494636536e-02,-4.455772694200277328e-03,8.724747225642204285e-03,-1.470328215509653091e-02,4.438344016671180725e-02,2.008210122585296631e-02,2.775559201836585999e-03,2.775559201836585999e-03,-4.045635834336280823e-02
1.088796555995941162e-01,9.381718188524246216e-02,6.016137450933456421e-02,1.035244911909103394e-01,1.082324385643005371e-01,7.763867825269699097e-02,4.834294691681861877e-02,1.922613829374313354e-01,1.611022502183914185e-01,7.193642109632492065e-02,1.911753416061401367e-01,1.946173906326293945e-01,2.020865678787231445e-01,1.870982199907302856e-01,1.787914186716079712e-01,1.650550365447998047e-01,1.536573916673660278e-01,1.386978179216384888e-01,1.724669039249420166e-01,1.608735509216785431e-02,1.429312527179718018e-01,1.489690542221069336e-01,1.715875416994094849e-01,1.765139997005462646e-01,1.845352798700332642e-01,1.668008863925933838e-01,8.266589790582656860e-02,1.133974790573120117e-01,1.027086451649665833e-01,9.274059534072875977e-02,9.274059534072875977e-02,8.912689238786697388e-02
8.960992842912673950e-02,3.317243605852127075e-02,1.195433810353279114e-01,8.906062692403793335e-02,2.210803888738155365e-02,4.089426621794700623e-02,3.599704802036285400e-02,-8.394496887922286987e-02,-7.891210913658142090e-02,6.029281020164489746e-02,-4.297260940074920654e-02,-1.264346241950988770e-01,-1.355752199888229370e-01,7.578306645154953003e-02,-1.517652869224548340e-01,-9.736984968185424805e-02,4.519591107964515686e-03,1.064038947224617004e-01,-5.935298651456832886e-02,1.723746955394744873e-01,-1.014879718422889709e-01,-1.042044684290885925e-01,-8.602596819400787354e-02,-7.437682896852493286e-02,-1.318690627813339233e-01,-1.316389888525009155e-01,1.647732555866241455e-01,9.316620230674743652e-02,4.223560169339179993e-02,8.135203272104263306e-02,8.135203272104263306e-02,9.717952460050582886e-02
5.509366840124130249e-02,1.512593682855367661e-02,-1.313021685928106308e-02,3.745787218213081360e-02,1.495780702680349350e-02,3.148827701807022095e-02,6.069424003362655640e-02,1.571564585901796818e-03,8.249588310718536377e-03,3.356395661830902100e-02,6.606541108340024948e-03,3.368280455470085144e-02,5.422299355268478394e-02,5.493686720728874207e-02,2.114157564938068390e-02,5.269762128591537476e-02,4.136765748262405396e-02,5.377726256847381592e-02,4.515496082603931427e-03,5.342916399240493774e-02,1.829258538782596588e-02,4.137241467833518982e-02,3.536474658176302910e-03,-5.172962322831153870e-03,1.255864184349775314e-02,3.300135955214500427e-02,6.395800411701202393e-02,6.506670266389846802e-02,3.459198400378227234e-02,-5.631594918668270111e-03,-5.631594918668270111e-03,4.313073586672544479e-03
1.125872582197189331e-01,7.834357768297195435e-02,1.124561280012130737e-01,1.033951267600059509e-01,7.234273850917816162e-02,1.375675499439239502e-01,1.044678315520286560e-01,1.261551380157470703e-01,1.310452222824096680e-01,9.070023894309997559e-02,1.033939942717552185e-01,1.027777418494224548e-01,9.799484908580780029e-02,4.682778567075729370e-02,9.781978279352188110e-02,9.184560924768447876e-02,9.715539216995239258e-02,5.770528316497802734e-02,1.302835494279861450e-01,5.517634004354476929e-02,7.303480058908462524e-02,1.311011314392089844e-01,1.027880907058715820e-01,9.748528152704238892e-02,1.021294966340065002e-01,1.009982526302337646e-01,5.042546615004539490e-02,8.787856251001358032e-02,1.328073889017105103e-01,1.211472377181053162e-01,1.211472377181053162e-01,1.251252293586730957e-01
6.786266341805458069e-03,2.929933369159698486e-02,-3.044734010472893715e-03,4.447491373866796494e-03,5.178827047348022461e-02,1.734904572367668152e-02,2.437423355877399445e-02,3.682602941989898682e-02,3.114006668329238892e-02,3.959925100207328796e-02,5.466682091355323792e-02,7.915526628494262695e-02,5.802594497799873352e-02,6.302093714475631714e-02,7.851936668157577515e-02,1.150122135877609253e-01,9.415460377931594849e-02,3.417885676026344299e-02,4.996784031391143799e-02,3.387746214866638184e-02,7.826954871416091919e-02,3.968333080410957336e-02,6.766425818204879761e-02,4.532586410641670227e-02,6.496134400367736816e-02,8.345180749893188477e-02,3.690146282315254211e-02,4.023629054427146912e-02,1.268153171986341476e-02,2.073868550360202789e-02,2.073868550360202789e-02,2.046427130699157715e-02
